iteration,strategy,constraint,selected_threshold,in_bag_sensitivity,in_bag_specificity,in_bag_mcc,n_oob,events_oob,oob_threshold,oob_tp,oob_fp,oob_tn,oob_fn,oob_sensitivity_rule_out,oob_specificity_rule_in,oob_positive_predictive_value,oob_negative_predictive_value,oob_balanced_accuracy,oob_f1_score,oob_mcc
13,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09460710280797104,1.0,0.5408805031446541,0.4226575827206486,67,13,0.09460710280797104,10,29,25,3,0.7692307692307693,0.46296296296296297,0.2564102564102564,0.8928571428571429,0.6160968660968661,0.38461538461538464,0.1861691556911332
13,Rule-in,in-bag specificity >=90%; maximize MCC,0.45429296092194854,0.25,0.9811320754716981,0.3731589511798614,67,13,0.45429296092194854,3,3,51,10,0.23076923076923078,0.9444444444444444,0.5,0.8360655737704918,0.5876068376068376,0.3157894736842105,0.24265878161138194
14,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12044175993040941,0.9166666666666666,0.5408805031446541,0.35640004477557563,83,14,0.12044175993040941,12,33,36,2,0.8571428571428571,0.5217391304347826,0.26666666666666666,0.9473684210526315,0.6894409937888198,0.4067796610169492,0.2847701519584561
14,Rule-in,in-bag specificity >=90%; maximize MCC,0.339610218846084,0.6111111111111112,0.9433962264150944,0.5883751728965739,83,14,0.339610218846084,5,10,59,9,0.35714285714285715,0.855072463768116,0.3333333333333333,0.8676470588235294,0.6061076604554866,0.3448275862068966,0.20652147205165336
15,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09781195522770199,0.9722222222222222,0.4276729559748428,0.3244786767276366,75,13,0.09781195522770199,12,30,32,1,0.9230769230769231,0.5161290322580645,0.2857142857142857,0.9696969696969697,0.7196029776674938,0.43636363636363634,0.3349300590215948
15,Rule-in,in-bag specificity >=90%; maximize MCC,0.31464532508378595,0.5,0.9056603773584906,0.41975697907115295,75,13,0.31464532508378595,9,7,55,4,0.6923076923076923,0.8870967741935484,0.5625,0.9322033898305084,0.7897022332506203,0.6206896551724138,0.535381502912737
16,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07134637046810655,0.9722222222222222,0.4779874213836478,0.3573372079818563,66,16,0.07134637046810655,15,27,23,1,0.9375,0.46,0.35714285714285715,0.9583333333333334,0.69875,0.5172413793103449,0.3541211455339623
16,Rule-in,in-bag specificity >=90%; maximize MCC,0.4002687378640727,0.5,0.9685534591194969,0.5636127634807117,66,16,0.4002687378640727,6,4,46,10,0.375,0.92,0.6,0.8214285714285714,0.6475,0.46153846153846156,0.3525924397536461
17,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.15270635111127764,0.9444444444444444,0.610062893081761,0.43033225179968976,68,11,0.15270635111127764,10,29,28,1,0.9090909090909091,0.49122807017543857,0.2564102564102564,0.9655172413793104,0.7001594896331738,0.4,0.29806339826663386
17,Rule-in,in-bag specificity >=90%; maximize MCC,0.3903307528016764,0.3611111111111111,0.9811320754716981,0.4838359304374838,68,11,0.3903307528016764,3,3,54,8,0.2727272727272727,0.9473684210526315,0.5,0.8709677419354839,0.6100478468899522,0.35294117647058826,0.28574184595759655
18,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10508384929869313,0.9722222222222222,0.5157232704402516,0.3828891551084254,71,13,0.10508384929869313,12,22,36,1,0.9230769230769231,0.6206896551724138,0.35294117647058826,0.972972972972973,0.7718832891246685,0.5106382978723404,0.4209765098505715
18,Rule-in,in-bag specificity >=90%; maximize MCC,0.4937888066627878,0.2777777777777778,0.9874213836477987,0.4281597036213376,71,13,0.4937888066627878,3,0,58,10,0.23076923076923078,1.0,1.0,0.8529411764705882,0.6153846153846154,0.375,0.4436581783147025
19,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11528035157812541,0.9722222222222222,0.6037735849056604,0.4469616170942947,68,12,0.11528035157812541,8,25,31,4,0.6666666666666666,0.5535714285714286,0.24242424242424243,0.8857142857142857,0.6101190476190477,0.35555555555555557,0.16799102762898532
19,Rule-in,in-bag specificity >=90%; maximize MCC,0.3675537681168389,0.6111111111111112,0.9182389937106918,0.5351786780416129,68,12,0.3675537681168389,4,6,50,8,0.3333333333333333,0.8928571428571429,0.4,0.8620689655172413,0.6130952380952381,0.36363636363636365,0.24346971907218834
20,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.23802112514241786,0.9166666666666666,0.8176100628930818,0.6117696281257484,68,16,0.23802112514241786,6,15,37,10,0.375,0.7115384615384616,0.2857142857142857,0.7872340425531915,0.5432692307692308,0.32432432432432434,0.0794533580163239
20,Rule-in,in-bag specificity >=90%; maximize MCC,0.36076328000021635,0.7777777777777778,0.9182389937106918,0.6627003934419957,68,16,0.36076328000021635,4,10,42,12,0.25,0.8076923076923077,0.2857142857142857,0.7777777777777778,0.5288461538461539,0.26666666666666666,0.060522753266880246
21,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12980146129483736,0.9166666666666666,0.5283018867924528,0.34730227516419315,63,14,0.12980146129483736,13,24,25,1,0.9285714285714286,0.5102040816326531,0.35135135135135137,0.9615384615384616,0.7193877551020409,0.5098039215686274,0.37052447596398713
21,Rule-in,in-bag specificity >=90%; maximize MCC,0.3345310335351301,0.5277777777777778,0.949685534591195,0.5363561888843887,63,14,0.3345310335351301,8,3,46,6,0.5714285714285714,0.9387755102040817,0.7272727272727273,0.8846153846153846,0.7551020408163265,0.64,0.5587376953345927
22,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.17618071260022894,0.9444444444444444,0.7421383647798742,0.5475470999782751,73,12,0.17618071260022894,8,26,35,4,0.6666666666666666,0.5737704918032787,0.23529411764705882,0.8974358974358975,0.6202185792349726,0.34782608695652173,0.17864273752442048
22,Rule-in,in-bag specificity >=90%; maximize MCC,0.4160782379276002,0.75,0.9559748427672956,0.7219159568929784,73,12,0.4160782379276002,4,5,56,8,0.3333333333333333,0.9180327868852459,0.4444444444444444,0.875,0.6256830601092896,0.38095238095238093,0.28336815386591957
23,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08862571050834377,1.0,0.6540880503144654,0.5086846840791568,76,16,0.08862571050834377,10,22,38,6,0.625,0.6333333333333333,0.3125,0.8636363636363636,0.6291666666666667,0.4166666666666667,0.21331172949323238
23,Rule-in,in-bag specificity >=90%; maximize MCC,0.4122178883811863,0.6388888888888888,0.9559748427672956,0.6396828453887979,76,16,0.4122178883811863,6,8,52,10,0.375,0.8666666666666667,0.42857142857142855,0.8387096774193549,0.6208333333333333,0.4,0.2541513996573158
24,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10020795655623717,0.9722222222222222,0.3710691823899371,0.2885826603585469,76,14,0.10020795655623717,14,31,31,0,1.0,0.5,0.3111111111111111,1.0,0.75,0.4745762711864407,0.3944053188733077
24,Rule-in,in-bag specificity >=90%; maximize MCC,0.40204446854576814,0.25,0.9874213836477987,0.3992678949841798,76,14,0.40204446854576814,2,0,62,12,0.14285714285714285,1.0,1.0,0.8378378378378378,0.5714285714285714,0.25,0.34596404392815117
25,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.0892449408431743,0.9722222222222222,0.4276729559748428,0.3244786767276366,71,15,0.0892449408431743,15,32,24,0,1.0,0.42857142857142855,0.3191489361702128,1.0,0.7142857142857143,0.4838709677419355,0.36983525454115346
25,Rule-in,in-bag specificity >=90%; maximize MCC,0.393846344072379,0.4722222222222222,0.9685534591194969,0.5405464829867574,71,15,0.393846344072379,3,5,51,12,0.2,0.9107142857142857,0.375,0.8095238095238095,0.5553571428571429,0.2608695652173913,0.14293152825289276
26,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10093054605109829,0.9444444444444444,0.4276729559748428,0.3009717714135011,75,16,0.10093054605109829,16,33,26,0,1.0,0.4406779661016949,0.32653061224489793,1.0,0.7203389830508474,0.49230769230769234,0.3793347414540657
26,Rule-in,in-bag specificity >=90%; maximize MCC,0.27477681328081494,0.6666666666666666,0.9308176100628931,0.6040630623439986,75,16,0.27477681328081494,8,3,56,8,0.5,0.9491525423728814,0.7272727272727273,0.875,0.7245762711864407,0.5925925925925926,0.5201079951859945
27,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06865351056628785,1.0,0.3333333333333333,0.29070094986690553,70,15,0.06865351056628785,14,36,19,1,0.9333333333333333,0.34545454545454546,0.28,0.95,0.6393939393939394,0.4307692307692308,0.2532216659790629
27,Rule-in,in-bag specificity >=90%; maximize MCC,0.37358981872658303,0.3888888888888889,0.9811320754716981,0.5089108162940585,70,15,0.37358981872658303,9,7,48,6,0.6,0.8727272727272727,0.5625,0.8888888888888888,0.7363636363636363,0.5806451612903226,0.46193488543715594
28,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.09238495732663177,0.9444444444444444,0.5534591194968553,0.387506635168686,72,13,0.09238495732663177,11,30,29,2,0.8461538461538461,0.4915254237288136,0.2682926829268293,0.9354838709677419,0.6688396349413299,0.4074074074074074,0.2623187334871897
28,Rule-in,in-bag specificity >=90%; maximize MCC,0.3715180201227249,0.6388888888888888,0.9559748427672956,0.6396828453887979,72,13,0.3715180201227249,4,9,50,9,0.3076923076923077,0.847457627118644,0.3076923076923077,0.847457627118644,0.5775749674054759,0.3076923076923077,0.15514993481095177
29,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12366797205371197,0.9166666666666666,0.5849056603773585,0.38925138466191217,74,11,0.12366797205371197,9,29,34,2,0.8181818181818182,0.5396825396825397,0.23684210526315788,0.9444444444444444,0.6789321789321789,0.3673469387755102,0.25470766517825116
29,Rule-in,in-bag specificity >=90%; maximize MCC,0.4022009450642987,0.5277777777777778,0.9685534591194969,0.5861621144125587,74,11,0.4022009450642987,2,4,59,9,0.18181818181818182,0.9365079365079365,0.3333333333333333,0.8676470588235294,0.5591630591630592,0.23529411764705882,0.15421163919621178
30,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.07214417098982642,1.0,0.39622641509433965,0.32872747005868486,72,14,0.07214417098982642,14,43,15,0,1.0,0.25862068965517243,0.24561403508771928,1.0,0.6293103448275862,0.39436619718309857,0.25203347226782336
30,Rule-in,in-bag specificity >=90%; maximize MCC,0.5274122677003057,0.19444444444444445,1.0,0.4055247891435604,72,14,0.5274122677003057,3,1,57,11,0.21428571428571427,0.9827586206896551,0.75,0.8382352941176471,0.5985221674876847,0.3333333333333333,0.34045327482409776
31,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.057487578417485447,1.0,0.2641509433962264,0.24930536125814318,70,12,0.057487578417485447,11,44,14,1,0.9166666666666666,0.2413793103448276,0.2,0.9333333333333333,0.5790229885057471,0.3283582089552239,0.14516472345189757
31,Rule-in,in-bag specificity >=90%; maximize MCC,0.36389779389186244,0.3333333333333333,0.9559748427672956,0.3785100241788848,70,12,0.36389779389186244,3,6,52,9,0.25,0.896551724137931,0.3333333333333333,0.8524590163934426,0.5732758620689655,0.2857142857142857,0.16500966391122818
32,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11145699088283889,0.9722222222222222,0.5157232704402516,0.3828891551084254,78,13,0.11145699088283889,13,34,31,0,1.0,0.47692307692307695,0.2765957446808511,1.0,0.7384615384615385,0.43333333333333335,0.36320089980205345
32,Rule-in,in-bag specificity >=90%; maximize MCC,0.36746517364807024,0.4166666666666667,0.9119496855345912,0.35833228588347166,78,13,0.36746517364807024,10,8,57,3,0.7692307692307693,0.8769230769230769,0.5555555555555556,0.95,0.823076923076923,0.6451612903225806,0.5715476066494082
33,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14565606912772158,0.9444444444444444,0.5911949685534591,0.41568956648325417,71,14,0.14565606912772158,12,27,30,2,0.8571428571428571,0.5263157894736842,0.3076923076923077,0.9375,0.6917293233082706,0.4528301886792453,0.3066286197804747
33,Rule-in,in-bag specificity >=90%; maximize MCC,0.46019845625315303,0.3888888888888889,1.0,0.5844832128906808,71,14,0.46019845625315303,4,4,53,10,0.2857142857142857,0.9298245614035088,0.5,0.8412698412698413,0.6077694235588973,0.36363636363636365,0.27121376835141375
34,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.22872659262354783,0.9166666666666666,0.7044025157232704,0.489886959387419,70,16,0.22872659262354783,7,17,37,9,0.4375,0.6851851851851852,0.2916666666666667,0.8043478260869565,0.5613425925925926,0.35,0.10853366216957706
34,Rule-in,in-bag specificity >=90%; maximize MCC,0.35379943516945467,0.6944444444444444,0.9748427672955975,0.7298091372778203,70,16,0.35379943516945467,3,2,52,13,0.1875,0.9629629629629629,0.6,0.8,0.5752314814814814,0.2857142857142857,0.2453266907313291
35,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06514307653149984,1.0,0.4088050314465409,0.3364632924552266,80,14,0.06514307653149984,12,35,31,2,0.8571428571428571,0.4696969696969697,0.2553191489361702,0.9393939393939394,0.6634199134199135,0.39344262295081966,0.2522696812406535
35,Rule-in,in-bag specificity >=90%; maximize MCC,0.43779358365199705,0.3055555555555556,1.0,0.5138480855977413,80,14,0.43779358365199705,2,1,65,12,0.14285714285714285,0.9848484848484849,0.6666666666666666,0.8441558441558441,0.5638528138528138,0.23529411764705882,0.2554112554112554
36,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12808355209376263,0.9722222222222222,0.4528301886792453,0.34076183714843805,73,13,0.12808355209376263,12,34,26,1,0.9230769230769231,0.43333333333333335,0.2608695652173913,0.9629629629629629,0.6782051282051282,0.4067796610169492,0.2824468246621229
36,Rule-in,in-bag specificity >=90%; maximize MCC,0.2801634468803101,0.5,0.9245283018867925,0.456513748691565,73,13,0.2801634468803101,7,12,48,6,0.5384615384615384,0.8,0.3684210526315789,0.8888888888888888,0.6692307692307693,0.4375,0.2951093334146957
37,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11975580959135167,0.9166666666666666,0.5911949685534591,0.39409081616412334,69,13,0.11975580959135167,11,28,28,2,0.8461538461538461,0.5,0.28205128205128205,0.9333333333333333,0.6730769230769231,0.4230769230769231,0.27304983614305917
37,Rule-in,in-bag specificity >=90%; maximize MCC,0.409383686103306,0.4166666666666667,0.9937106918238994,0.5801585505858343,69,13,0.409383686103306,6,3,53,7,0.46153846153846156,0.9464285714285714,0.6666666666666666,0.8833333333333333,0.7039835164835164,0.5454545454545454,0.473689632704652
38,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06396147048578407,1.0,0.44654088050314467,0.360056802173262,80,18,0.06396147048578407,17,45,17,1,0.9444444444444444,0.27419354838709675,0.27419354838709675,0.9444444444444444,0.6093189964157706,0.425,0.21863799283154123
38,Rule-in,in-bag specificity >=90%; maximize MCC,0.35976132934165195,0.6111111111111112,0.9056603773584906,0.5113508139814325,80,18,0.35976132934165195,8,16,46,10,0.4444444444444444,0.7419354838709677,0.3333333333333333,0.8214285714285714,0.5931899641577061,0.38095238095238093,0.16983672369508446
39,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11199552103983208,0.9166666666666666,0.5786163522012578,0.3844514011433854,66,16,0.11199552103983208,14,29,21,2,0.875,0.42,0.32558139534883723,0.9130434782608695,0.6475,0.4745762711864407,0.26531931274383985
39,Rule-in,in-bag specificity >=90%; maximize MCC,0.4288122220625664,0.3888888888888889,0.9685534591194969,0.46765187769927435,66,16,0.4288122220625664,5,3,47,11,0.3125,0.94,0.625,0.8103448275862069,0.62625,0.4166666666666667,0.33154874297079945
40,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12034331242780422,1.0,0.559748427672956,0.4360083021996733,71,14,0.12034331242780422,9,22,35,5,0.6428571428571429,0.6140350877192983,0.2903225806451613,0.875,0.6284461152882206,0.4,0.20608271763199615
40,Rule-in,in-bag specificity >=90%; maximize MCC,0.4214558173883924,0.4722222222222222,0.9811320754716981,0.5797670474338867,71,14,0.4214558173883924,4,5,52,10,0.2857142857142857,0.9122807017543859,0.4444444444444444,0.8387096774193549,0.5989974937343359,0.34782608695652173,0.23677647013613
41,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.14793702830660954,0.9166666666666666,0.6540880503144654,0.4450062360995843,73,16,0.14793702830660954,14,19,38,2,0.875,0.6666666666666666,0.42424242424242425,0.95,0.7708333333333333,0.5714285714285714,0.4502384329048848
41,Rule-in,in-bag specificity >=90%; maximize MCC,0.4092296533745379,0.5,0.9308176100628931,0.46977534130177623,73,16,0.4092296533745379,6,2,55,10,0.375,0.9649122807017544,0.75,0.8461538461538461,0.6699561403508771,0.5,0.450155543668271
42,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11927235905974014,0.9166666666666666,0.48427672955974843,0.3162561383387135,76,13,0.11927235905974014,13,29,34,0,1.0,0.5396825396825397,0.30952380952380953,1.0,0.7698412698412698,0.4727272727272727,0.4087108949074201
42,Rule-in,in-bag specificity >=90%; maximize MCC,0.3086169293520577,0.4166666666666667,0.9182389937106918,0.3705399589707619,76,13,0.3086169293520577,5,0,63,8,0.38461538461538464,1.0,1.0,0.8873239436619719,0.6923076923076923,0.5555555555555556,0.5841904140517792
43,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.08063352288187284,1.0,0.5031446540880503,0.3968704481113268,64,13,0.08063352288187284,11,34,17,2,0.8461538461538461,0.3333333333333333,0.24444444444444444,0.8947368421052632,0.5897435897435898,0.3793103448275862,0.1580545999337062
43,Rule-in,in-bag specificity >=90%; maximize MCC,0.38282494912827003,0.4166666666666667,0.9748427672955975,0.5122228044594691,64,13,0.38282494912827003,3,3,48,10,0.23076923076923078,0.9411764705882353,0.5,0.8275862068965517,0.5859728506787331,0.3157894736842105,0.2373331837309304
44,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11451304499365807,0.9166666666666666,0.5094339622641509,0.33385728351069205,69,14,0.11451304499365807,12,28,27,2,0.8571428571428571,0.4909090909090909,0.3,0.9310344827586207,0.674025974025974,0.4444444444444444,0.2835701003126249
44,Rule-in,in-bag specificity >=90%; maximize MCC,0.37121202394803793,0.3888888888888889,0.9748427672955975,0.4875375009884758,69,14,0.37121202394803793,2,1,54,12,0.14285714285714285,0.9818181818181818,0.6666666666666666,0.8181818181818182,0.5623376623376624,0.23529411764705882,0.245863055921023
45,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10685383420015185,0.9166666666666666,0.4528301886792453,0.29467229426311753,64,14,0.10685383420015185,13,26,24,1,0.9285714285714286,0.48,0.3333333333333333,0.96,0.7042857142857143,0.49056603773584906,0.34619014868655495
45,Rule-in,in-bag specificity >=90%; maximize MCC,0.43616885657740406,0.4166666666666667,0.9811320754716981,0.5332002352309123,64,14,0.43616885657740406,3,3,47,11,0.21428571428571427,0.94,0.5,0.8103448275862069,0.5771428571428571,0.3,0.2188190425877391
46,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13175199507125376,0.9166666666666666,0.559748427672956,0.3702736433286524,81,17,0.13175199507125376,12,22,42,5,0.7058823529411765,0.65625,0.35294117647058826,0.8936170212765957,0.6810661764705883,0.47058823529411764,0.29880880222497397
46,Rule-in,in-bag specificity >=90%; maximize MCC,0.49350467094620953,0.5,0.9874213836477987,0.6233333573566644,81,17,0.49350467094620953,1,2,62,16,0.058823529411764705,0.96875,0.3333333333333333,0.7948717948717948,0.5137867647058824,0.1,0.05945643676931176
47,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.11881535688791658,0.9444444444444444,0.5660377358490566,0.396750856547973,65,14,0.11881535688791658,11,19,32,3,0.7857142857142857,0.6274509803921569,0.36666666666666664,0.9142857142857143,0.7065826330532212,0.5,0.34070480659865826
47,Rule-in,in-bag specificity >=90%; maximize MCC,0.40823038715301496,0.6111111111111112,0.9433962264150944,0.5883751728965739,65,14,0.40823038715301496,6,8,43,8,0.42857142857142855,0.8431372549019608,0.42857142857142855,0.8431372549019608,0.6358543417366946,0.42857142857142855,0.27170868347338933
48,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1045843377783241,0.9166666666666666,0.5471698113207547,0.36099302328872324,67,15,0.1045843377783241,14,35,17,1,0.9333333333333333,0.3269230769230769,0.2857142857142857,0.9444444444444444,0.6301282051282051,0.4375,0.2447453470452194
48,Rule-in,in-bag specificity >=90%; maximize MCC,0.36606820234424753,0.4722222222222222,0.9056603773584906,0.3958566230915592,67,15,0.36606820234424753,6,2,50,9,0.4,0.9615384615384616,0.75,0.847457627118644,0.6807692307692308,0.5217391304347826,0.46476220946081065
49,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10559082686895974,0.9166666666666666,0.6226415094339622,0.41893366079440236,73,14,0.10559082686895974,12,29,30,2,0.8571428571428571,0.5084745762711864,0.2926829268292683,0.9375,0.6828087167070218,0.43636363636363634,0.2901015183053161
49,Rule-in,in-bag specificity >=90%; maximize MCC,0.392573852531773,0.6666666666666666,0.9056603773584906,0.5551361100027009,73,14,0.392573852531773,6,7,52,8,0.42857142857142855,0.8813559322033898,0.46153846153846156,0.8666666666666667,0.6549636803874092,0.4444444444444444,0.3189353369844368
50,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13587445702013826,0.9166666666666666,0.6163522012578616,0.4138736540548602,70,12,0.13587445702013826,10,22,36,2,0.8333333333333334,0.6206896551724138,0.3125,0.9473684210526315,0.7270114942528736,0.45454545454545453,0.34349124755164523
50,Rule-in,in-bag specificity >=90%; maximize MCC,0.3114358399085298,0.5833333333333334,0.9182389937106918,0.5128979738281962,70,12,0.3114358399085298,5,8,50,7,0.4166666666666667,0.8620689655172413,0.38461538461538464,0.8771929824561403,0.639367816091954,0.4,0.27013944678021046
51,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12859410436078936,0.9166666666666666,0.5974842767295597,0.39897119778844686,74,13,0.12859410436078936,12,30,31,1,0.9230769230769231,0.5081967213114754,0.2857142857142857,0.96875,0.7156368221941993,0.43636363636363634,0.3312759270860029
51,Rule-in,in-bag specificity >=90%; maximize MCC,0.4390904281482862,0.5277777777777778,0.9622641509433962,0.568707018556985,74,13,0.4390904281482862,4,8,53,9,0.3076923076923077,0.8688524590163934,0.3333333333333333,0.8548387096774194,0.5882723833543506,0.32,0.18226571107707837
52,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10374491760194762,0.9722222222222222,0.4716981132075472,0.35316249445975845,72,16,0.10374491760194762,15,31,25,1,0.9375,0.44642857142857145,0.32608695652173914,0.9615384615384616,0.6919642857142857,0.4838709677419355,0.3323065089076626
52,Rule-in,in-bag specificity >=90%; maximize MCC,0.5579803169639193,0.25,1.0,0.4622874402569843,72,16,0.5579803169639193,2,0,56,14,0.125,1.0,1.0,0.8,0.5625,0.2222222222222222,0.31622776601683794
53,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12801872375176548,0.9444444444444444,0.48427672955974843,0.3388302729122705,70,14,0.12801872375176548,13,28,28,1,0.9285714285714286,0.5,0.3170731707317073,0.9655172413793104,0.7142857142857143,0.4727272727272727,0.34800887433944494
53,Rule-in,in-bag specificity >=90%; maximize MCC,0.32030192915442796,0.4722222222222222,0.9685534591194969,0.5405464829867574,70,14,0.32030192915442796,5,4,52,9,0.35714285714285715,0.9285714285714286,0.5555555555555556,0.8524590163934426,0.6428571428571429,0.43478260869565216,0.3414316798210559
54,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.13390714299680997,0.9444444444444444,0.5660377358490566,0.396750856547973,73,14,0.13390714299680997,13,29,30,1,0.9285714285714286,0.5084745762711864,0.30952380952380953,0.967741935483871,0.7185230024213075,0.4642857142857143,0.34810614205342316
54,Rule-in,in-bag specificity >=90%; maximize MCC,0.3647288092625754,0.5833333333333334,0.9371069182389937,0.5522273598169167,73,14,0.3647288092625754,9,5,54,5,0.6428571428571429,0.9152542372881356,0.6428571428571429,0.9152542372881356,0.7790556900726393,0.6428571428571429,0.5581113801452785
55,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.12121508310536228,0.9444444444444444,0.5345911949685535,0.37389196643118083,79,13,0.12121508310536228,10,33,33,3,0.7692307692307693,0.5,0.23255813953488372,0.9166666666666666,0.6346153846153846,0.35714285714285715,0.20043929096351312
55,Rule-in,in-bag specificity >=90%; maximize MCC,0.4035495145588858,0.4722222222222222,0.9874213836477987,0.6013646579798587,79,13,0.4035495145588858,2,6,60,11,0.15384615384615385,0.9090909090909091,0.25,0.8450704225352113,0.5314685314685315,0.19047619047619047,0.07735278383194595
56,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1396224885607337,0.9722222222222222,0.5408805031446541,0.4004816576981685,74,12,0.1396224885607337,10,28,34,2,0.8333333333333334,0.5483870967741935,0.2631578947368421,0.9444444444444444,0.6908602150537635,0.4,0.28150675694130217
56,Rule-in,in-bag specificity >=90%; maximize MCC,0.3743536335824963,0.3333333333333333,0.9433962264150944,0.3463547062637413,74,12,0.3743536335824963,5,2,60,7,0.4166666666666667,0.967741935483871,0.7142857142857143,0.8955223880597015,0.6922043010752689,0.5263157894736842,0.484164724244418
57,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.06567513536421589,0.9722222222222222,0.44025157232704404,0.3325876799417338,77,16,0.06567513536421589,13,40,21,3,0.8125,0.3442622950819672,0.24528301886792453,0.875,0.5783811475409836,0.37681159420289856,0.1373165761921095
57,Rule-in,in-bag specificity >=90%; maximize MCC,0.41929046269001613,0.4722222222222222,0.9811320754716981,0.5797670474338867,77,16,0.41929046269001613,5,3,58,11,0.3125,0.9508196721311475,0.625,0.8405797101449275,0.6316598360655737,0.4166666666666667,0.35013753958448535
58,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1366320357626156,0.9166666666666666,0.6477987421383647,0.4396825294654009,65,13,0.1366320357626156,9,21,31,4,0.6923076923076923,0.5961538461538461,0.3,0.8857142857142857,0.6442307692307692,0.4186046511627907,0.23145502494313788
58,Rule-in,in-bag specificity >=90%; maximize MCC,0.40548400529746204,0.5555555555555556,0.9685534591194969,0.6082428005957059,65,13,0.40548400529746204,5,5,47,8,0.38461538461538464,0.9038461538461539,0.5,0.8545454545454545,0.6442307692307693,0.43478260869565216,0.31980107453341566
59,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10969669973189274,0.9722222222222222,0.5408805031446541,0.4004816576981685,68,12,0.10969669973189274,11,27,29,1,0.9166666666666666,0.5178571428571429,0.2894736842105263,0.9666666666666667,0.7172619047619048,0.44,0.33361516907347477
59,Rule-in,in-bag specificity >=90%; maximize MCC,0.39543234310159114,0.5,0.9559748427672956,0.5291712365182641,68,12,0.39543234310159114,6,3,53,6,0.5,0.9464285714285714,0.6666666666666666,0.8983050847457628,0.7232142857142857,0.5714285714285714,0.5022146273064424
60,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.10187123178686358,0.9444444444444444,0.6037735849056604,0.42540659825353255,75,13,0.10187123178686358,11,30,32,2,0.8461538461538461,0.5161290322580645,0.2682926829268293,0.9411764705882353,0.6811414392059554,0.4074074074074074,0.2754761112582069
60,Rule-in,in-bag specificity >=90%; maximize MCC,0.4356368803504688,0.3888888888888889,0.9748427672955975,0.4875375009884758,75,13,0.4356368803504688,4,2,60,9,0.3076923076923077,0.967741935483871,0.6666666666666666,0.8695652173913043,0.6377171215880894,0.42105263157894735,0.3843131836828443
61,Rule-out,in-bag sensitivity >=90%; maximize MCC,0.1311438257419339,0.9444444444444444,0.5094339622641509,0.3561568295637985,69,14,0.1311438257419339,11,26,29,3,0.7857142857142857,0.5272727272727272,0.2972972972972973,0.90625,0.6564935064935065,0.43137254901960786,0.2524037649930376
61,Rule-in,in-bag specificity >=90%; maximize MCC,0.34866313793643694,0.3888888888888889,0.9685534591194969,0.46765187769927435,69,14,0.34866313793643694,5,5,50,9,0.35714285714285715,0.9090909090909091,0.5,0.847457627118644,0.6331168831168831,0.4166666666666667,0.3041462685525571
