auc_in_bag,auc_oob,relative_overfit,weight_632plus,auc_632plus,iteration,n_in_bag,unique_in_bag,n_oob,events_oob
0.7908805031446541,0.8232758620689655,0.0,0.632,0.8113543699848189,1007,195,125,70,12
0.8141160027952481,0.8299120234604105,0.0,0.632,0.8240990878556307,1008,195,122,73,11
0.7631027253668763,0.8523809523809524,0.0,0.632,0.8195265648397724,1009,195,121,74,14
0.7898322851153039,0.8032258064516129,0.0,0.632,0.7982969905998512,1010,195,123,72,10
0.8266946191474493,0.7254237288135593,0.3099864044230944,0.7133786694550306,0.7544501261465326,1011,195,126,69,10
0.8043326345213138,0.810304449648712,0.0,0.632,0.8081068216818295,1012,195,120,75,14
0.8581411600279525,0.71875,0.38920731707317074,0.7376527429682154,0.7553188884878119,1013,195,119,76,12
0.8584905660377358,0.741025641025641,0.32766531713900143,0.7186561612252966,0.7740736739499263,1014,195,118,77,12
0.8677498252969952,0.7395833333333333,0.3485154394299291,0.7249815533948839,0.7748314828600067,1015,195,127,68,12
0.7844164919636618,0.8082010582010581,0.0,0.632,0.7994483378256962,1016,195,127,68,14
0.8616352201257862,0.7845117845117845,0.2132630654369786,0.6858240235710904,0.8087421152013656,1017,195,130,65,11
0.8448637316561844,0.7279411764705882,0.339039871267656,0.7220931610277865,0.7604347541867714,1018,195,128,67,16
0.8530747728860937,0.6915052160953801,0.45760719597726107,0.7599802556298905,0.730285099814279,1019,195,123,72,11
0.8562194269741439,0.772133526850508,0.23605085449126637,0.6921223987813137,0.798021692076887,1020,195,129,66,13
0.8011879804332634,0.8061224489795918,0.0,0.632,0.804306564554543,1021,195,132,63,14
0.8460866526904263,0.6007905138339921,0.7087708726977433,0.8550103729339188,0.6363559095275362,1022,195,138,57,11
0.8370020964360587,0.7169491525423728,0.35623797348235264,0.7273527228823897,0.7496812608049395,1023,195,126,69,10
0.852900069881202,0.7493946731234867,0.2932994510104764,0.7084679163388223,0.7795698171104404,1024,195,122,73,14
0.8626834381551363,0.6978021978021978,0.45461474941243735,0.7589752070755675,0.7375426646153883,1025,195,126,69,13
0.8806778476589797,0.7672727272727272,0.2979031248696234,0.7098159515365792,0.8001810842228916,1026,195,130,65,10
0.853424178895877,0.7732843137254902,0.2267526387717715,0.6895385220202602,0.7981646547113855,1027,195,128,67,16
0.8200559049615653,0.8545454545454546,0.0,0.632,0.8418533002985833,1028,195,130,65,10
0.8777078965758212,0.6904761904761905,0.4957050350204838,0.7730125211908515,0.7329754433968811,1029,195,127,68,14
0.8707197763801537,0.7884297520661157,0.22197365653796136,0.6882179846147665,0.8140863016928463,1030,195,129,66,11
0.7636268343815513,0.925,0.0,0.632,0.865614675052411,1031,195,123,72,12
0.826869322152341,0.8212121212121213,0.017307225110538543,0.6360510465410951,0.823271053573821,1032,195,124,71,11
0.8581411600279525,0.7203389830508475,0.38477056634973106,0.7362496939051173,0.7566843494091001,1033,195,126,69,10
0.7873864430468204,0.814935064935065,0.0,0.632,0.804797172080191,1034,195,115,80,14
0.9371069182389937,0.6634920634920636,0.6259677971908186,0.8211590328170191,0.7124256087506353,1035,195,117,78,15
0.8380503144654088,0.7418546365914788,0.2845602378038116,0.7059229586325061,0.7701435769329846,1036,195,124,71,14
0.8555206149545773,0.8252551020408163,0.08513012084440685,0.6524395508739208,0.8357741973021542,1037,195,125,70,14
0.8273934311670161,0.7770833333333333,0.15366862326574185,0.669881854625149,0.793691609523816,1038,195,116,79,15
0.8888888888888888,0.7106481481481481,0.45833333333333326,0.760224538893344,0.7533859039472511,1039,195,125,70,16
0.899895178197065,0.7142857142857143,0.4641452911439805,0.7621854401534708,0.7584263472491424,1040,195,123,72,14
0.8252969951083158,0.8987993138936536,0.0,0.632,0.8717504605806493,1041,195,131,64,11
0.8104472396925227,0.7909604519774012,0.06277004664116821,0.6469440035417671,0.7978403792319335,1042,195,127,68,9
0.8350803633822501,0.7053701015965167,0.38710194914574464,0.7369862890691937,0.7394856788945887,1043,195,129,66,13
0.8205800139762405,0.7233250620347395,0.303371850088911,0.7114239702244038,0.7513905099420342,1044,195,120,75,13
0.8576170510132775,0.7969924812030076,0.1695237115749803,0.6740504527077046,0.8167530322874552,1045,195,124,71,14
0.8640810621942698,0.7183288409703504,0.40032903756512206,0.7411934193432206,0.7560504749684435,1046,195,128,67,14
0.8029350104821803,0.8203781512605042,0.0,0.632,0.813959075454081,1047,195,113,82,14
0.8293151642208245,0.8192307692307692,0.03062232197510696,0.6392031900082368,0.8228691867738781,1048,195,128,67,15
0.8908106219426973,0.7277167277167278,0.4173220610413276,0.7466693923870592,0.7690334030389534,1049,195,119,76,13
0.8291404612159329,0.8366666666666667,0.0,0.632,0.8338970230607966,1050,195,120,75,15
0.8756114605171209,0.6571428571428571,0.5816345514950166,0.8041137184999382,0.6999378594823535,1051,195,121,74,14
0.8520265548567435,0.7712121212121212,0.22956914053688232,0.6903191591946664,0.7962388029723947,1052,195,119,76,10
0.7948986722571628,0.8515625,0.0,0.632,0.8307102113906359,1053,195,117,78,14
0.8031097134870719,0.8061538461538461,0.0,0.632,0.8050336053324731,1054,195,132,63,13
0.8349056603773585,0.7601078167115903,0.22334004024144855,0.6885950297269331,0.7834002369948183,1055,195,128,67,14
0.8749126484975542,0.7142857142857143,0.4284382905072561,0.7502955691808909,0.7543949714673003,1056,195,124,71,14
0.815863032844165,0.810344827586207,0.01747024717729619,0.6360894514996014,0.8123529606883683,1057,195,121,74,16
0.8759608665269043,0.7997685185185186,0.20266031598512999,0.682932413962097,0.8239266423760973,1058,195,125,70,16
0.7835429769392034,0.8163934426229509,0.0,0.632,0.8043044712513319,1059,195,119,76,15
0.8560447239692522,0.8012326656394453,0.15394711574083172,0.6699546305632956,0.8193231316804926,1060,195,125,70,11
0.8204053109713487,0.7451612903225806,0.2348401167903755,0.6917848513881177,0.7683526373289962,1061,195,118,77,15
0.7880852550663872,0.8673740053050398,0.0,0.632,0.8381957452172156,1062,195,124,71,13
0.8487071977638014,0.7374005305039788,0.3191980778533191,0.7161188203580141,0.7689983985077152,1063,195,124,71,13
0.8694968553459119,0.6986111111111111,0.46248226950354615,0.761623319526247,0.7393462875620896,1064,195,132,63,15
0.8612858141160028,0.7426108374384237,0.3284794809006106,0.7189010860474621,0.775970244495834,1065,195,123,72,14
0.8240740740740741,0.8378787878787878,0.0,0.632,0.8327986531986531,1066,195,128,67,12
0.8429419986023761,0.7163009404388714,0.3692783580885892,0.731392119396893,0.7503177266695051,1067,195,126,69,11
0.7718378756114606,0.8860606060606061,0.0,0.632,0.8440266412553206,1068,195,125,70,15
0.8441649196366177,0.6885521885521886,0.4521458237194276,0.7581479883899414,0.7261874405970928,1069,195,130,65,11
0.7517470300489169,0.8482142857142857,0.0,0.632,0.81271433562943,1070,195,125,70,14
0.856743535988819,0.739655172413793,0.32821439427201227,0.7188213217301391,0.7725779237245998,1071,195,127,68,10
0.845213137665968,0.7440860215053764,0.2929410996473815,0.7083631996310769,0.7735784100929878,1072,195,118,77,15
0.8364779874213837,0.7238095238095238,0.3348464619492658,0.7208222375444948,0.7552640533799824,1073,195,121,74,14
0.8410202655485675,0.6875,0.45017930327868855,0.7574903906374723,0.7247301396274146,1074,195,131,64,12
0.823025856044724,0.8015873015873016,0.06636792088387543,0.6478220128348331,0.8091374885438475,1075,195,127,68,14
0.8406708595387841,0.7538461538461538,0.25486390532544384,0.6974100288303905,0.7801184390384966,1076,195,122,73,13
0.8265199161425576,0.787828947368421,0.11849497338852746,0.6608156254212366,0.800952319413923,1077,195,112,83,19
0.7522711390635919,0.8100961538461539,0.0,0.632,0.7888165484061711,1078,195,118,77,13
0.879454926624738,0.7299435028248588,0.3940162936604552,0.7391795540745425,0.7689391390512933,1079,195,121,74,15
0.8310621942697415,0.8187134502923977,0.03730037494792383,0.6407959093881812,0.8231491696429777,1080,195,129,66,9
0.8127183787561145,0.6785714285714286,0.42897047086991197,0.750470053070508,0.7120451099317665,1081,195,123,72,14
0.8144654088050315,0.8405612244897959,0.0,0.632,0.8309579643178026,1082,195,125,70,14
0.8651292802236199,0.7779017857142857,0.23889482228298034,0.6929165793760015,0.8046879031006731,1083,195,117,78,14
0.9042627533193571,0.7069444444444444,0.4880942091616251,0.7703734545100557,0.7522539660733084,1084,195,123,72,12
0.7711390635918938,0.9098143236074271,0.0,0.632,0.8587818279217108,1085,195,124,71,13
0.8513277428371768,0.7611111111111112,0.2567876678269516,0.6979552817275765,0.7883605682242977,1086,195,131,64,10
0.8088749126484975,0.8055944055944055,0.010620827136664361,0.6344798418657528,0.8067934970515778,1087,195,127,68,13
0.8363032844164919,0.6588983050847458,0.5275148580233325,0.7842411873191794,0.6971749927890288,1088,195,128,67,8
0.8817260656883299,0.6488095238095237,0.6101667211507031,0.8150015513496744,0.6918987227221014,1089,195,121,74,14
0.795422781271838,0.8392857142857143,0.0,0.632,0.8231441549366079,1090,195,121,74,14
0.8464360587002095,0.8360655737704918,0.02993477344311859,0.639039658725078,0.8398089075499091,1091,195,126,69,8
0.7664220824598182,0.7720797720797721,0.0,0.632,0.7699977422996291,1092,195,128,67,13
0.814116002795248,0.7365591397849462,0.24690516344325208,0.6951633024417613,0.7602013177779834,1093,195,121,74,12
0.8254716981132075,0.8290598290598291,0.0,0.632,0.8277393968714724,1094,195,128,67,13
0.8408455625436758,0.7277777777777779,0.3317273193234238,0.7198797966220123,0.7594503486418998,1095,195,131,64,10
0.8298392732354997,0.7524875621890548,0.2345133442954717,0.6916938053256604,0.7763355738733333,1096,195,116,79,12
0.8226764500349406,0.8867924528301886,0.0,0.632,0.8631977638015373,1097,195,130,65,12
0.8909853249475891,0.614065180102916,0.7082622471362416,0.8547939208700445,0.6542756685679103,1098,195,131,64,11
0.8651292802236198,0.7805555555555556,0.23162679425837307,0.6908905881378216,0.8066980898466947,1099,195,123,72,12
0.8646051712089449,0.7419354838709677,0.3364452756696602,0.7213062722388854,0.7761227563184789,1100,195,123,72,10
0.8242487770789657,0.8070175438596492,0.05314201451905592,0.644606085062784,0.8131414192926583,1101,195,124,71,14
0.7803983228511531,0.8836405529953917,0.0,0.632,0.8456474123023119,1102,195,119,76,14
0.8792802236198463,0.7468671679197996,0.3491166885430987,0.7251656091260622,0.7832588294268787,1103,195,124,71,14
0.8155136268343817,0.7737704918032787,0.13230216219160196,0.6643450998812943,0.7877817796227853,1104,195,119,76,15
0.7835429769392033,0.8494623655913978,0.0,0.632,0.8252040305673902,1105,195,121,74,12
0.8364779874213837,0.7148846960167715,0.3613707165109034,0.7289373077696973,0.7478441009420493,1106,195,133,62,9
0.8261705101327743,0.7217741935483871,0.3200666931596316,0.7163782895035768,0.7513832554275771,1107,195,121,74,12
0.8780573025856044,0.7535612535612536,0.3293047063841887,0.7191495089886083,0.7885260300587208,1108,195,128,67,13
0.8436408106219426,0.760942760942761,0.24065258584831498,0.6934083484544052,0.786297292573501,1109,195,130,65,11
0.8354297693920336,0.8256658595641646,0.02910865617433448,0.638843279933633,0.8291921612126215,1110,195,122,73,14
0.8411949685534591,0.7505747126436781,0.26559669474018754,0.7004629578750321,0.7777188360555016,1111,195,122,73,15
0.7966457023060796,0.7412587412587412,0.18671081568608044,0.6786282630471472,0.7590585451350644,1112,195,127,68,13
0.8478336827393431,0.7666666666666666,0.2333500753390258,0.691369887219268,0.7917172519912523,1113,195,124,71,11
0.859538784067086,0.7904761904761906,0.19208663057059536,0.6800729124613046,0.8125711849015943,1114,195,121,74,14
0.8591893780573026,0.6999002991026919,0.4434682334319997,0.7552547956937451,0.7388855372751932,1115,195,119,76,17
0.8004891684136968,0.8002873563218391,0.000671611868484432,0.6321562394169915,0.8003615916406391,1116,195,125,70,12
0.8855695317959469,0.7712121212121212,0.29659348354409515,0.709431944125608,0.8044407316802931,1117,195,128,67,12
0.8256464011180993,0.7638888888888888,0.18964592274678138,0.679416256419011,0.7836873433535778,1118,195,129,66,12
0.8525506638714186,0.7221269296740995,0.3699432381295612,0.7315992754270133,0.7571327544341746,1119,195,131,64,11
0.8647798742138364,0.7717528373266078,0.25502239422533357,0.697454917209133,0.7998977099034434,1120,195,121,74,13
0.8455625436757512,0.8040752351097178,0.12005730749847089,0.6612131156143468,0.8181305911203505,1121,195,126,69,11
0.8902865129280224,0.71875,0.4395143240823635,0.7539438342046383,0.7609576166649756,1122,195,127,68,12
0.8918588399720475,0.6793785310734463,0.5422368649735148,0.7895491341947369,0.7240951960477267,1123,195,124,71,12
0.9044374563242488,0.6885245901639345,0.5338597174521118,0.7865200186040857,0.7346176648149769,1124,195,122,73,12
0.8387491264849756,0.764,0.22066219700876744,0.6878564836287634,0.7873324551866986,1125,195,130,65,15
0.8836477987421383,0.7737556561085973,0.286440175061197,0.7064688728858981,0.8060124205968042,1126,195,126,69,17
0.8614605171208946,0.7473035439137135,0.31582141838468075,0.715111941728512,0.7798255023488576,1127,195,125,70,11
0.8455625436757512,0.7803030303030303,0.18885007813218135,0.6792024138432456,0.8012381246667636,1128,195,124,71,11
0.8604122990915444,0.8505747126436782,0.02729536831196597,0.6384126608059129,0.854131859351454,1129,195,122,73,15
0.8810272536687631,0.8596491228070176,0.056106566278143775,0.6453241473114624,0.8672314295992943,1130,195,121,74,17
0.7947239692522712,0.9098360655737705,0.0,0.632,0.8674748141274587,1131,195,122,73,12
0.8511530398322851,0.7298850574712643,0.3453422542460114,0.7240117164837342,0.7633535997685632,1132,195,125,70,12
0.7922781271837875,0.7657935285053928,0.09061437109093322,0.6538017304036791,0.7749624507388061,1133,195,125,70,11
0.8770090845562544,0.7646198830409356,0.29810740939466374,0.7098758884521384,0.797226700278141,1134,195,126,69,12
0.8474842767295598,0.7836990595611285,0.18356288741684307,0.6777851621176307,0.8042516029703464,1135,195,126,69,11
0.7770789657582111,0.8250000000000001,0.0,0.632,0.8073650593990217,1136,195,116,79,15
0.8265199161425576,0.8414918414918415,0.0,0.632,0.835982172963305,1137,195,116,79,13
0.88382250174703,0.7668845315904139,0.3046667916142333,0.7118058009872162,0.8005853762338807,1138,195,124,71,17
0.8025856044723969,0.8709677419354839,0.0,0.632,0.8458031153490679,1139,195,121,74,12
0.8411949685534592,0.8221288515406163,0.05588041668280218,0.6452693138725104,0.828892188310369,1140,195,130,65,14
0.7538434661076171,0.8101736972704715,0.0,0.632,0.7894441722025412,1141,195,120,75,13
0.7816212438853949,0.8478835978835979,0.0,0.632,0.8234990516122592,1142,195,127,68,14
0.7784765897973445,0.8582949308755761,0.0,0.632,0.8289217813587868,1143,195,119,76,14
0.8397973445143256,0.7716346153846154,0.20059818073956878,0.6823728530717095,0.7932849485649311,1144,195,118,77,13
0.9299440950384347,0.6539408866995073,0.6419513874571394,0.8274830267891976,0.7015561247986095,1145,195,123,72,14
0.8298392732354997,0.8154761904761905,0.043545702179176825,0.6422926226386889,0.8206139711408464,1146,195,127,68,12
0.866701607267645,0.6939655172413793,0.4710535394522843,0.7645294181428177,0.7346397848675987,1147,195,121,74,16
0.8050314465408805,0.8009404388714734,0.013411757101767854,0.6351347243350823,0.8024331055125189,1148,195,126,69,11
0.7924528301886793,0.8,0.0,0.632,0.797222641509434,1149,195,121,74,14
0.8665269042627534,0.73342175066313,0.36315247817170837,0.7294889903490828,0.7694281601531046,1150,195,124,71,13
0.8326345213137667,0.7037037037037037,0.38760504201680684,0.7371454335169467,0.7375937578729024,1151,195,129,66,12
0.899895178197065,0.7070707070707071,0.4821875372334088,0.7683376923460218,0.7517408690239971,1152,195,117,78,12
0.8022361984626135,0.8369047619047619,0.0,0.632,0.8241467305580513,1153,195,121,74,14
0.8076519916142557,0.7314439946018894,0.24770844684769172,0.695389409669469,0.7546577575597336,1154,195,125,70,13
0.8363032844164919,0.7353324641460235,0.300237389728915,0.7105014264756038,0.7645633725819123,1155,195,123,72,13
0.8682739343116701,0.7489406779661016,0.32403394654745443,0.7175657654092258,0.7826444748832869,1156,195,120,75,16
0.8588399720475193,0.7639344262295081,0.26447874598943316,0.700143712214995,0.7923924508887066,1157,195,124,71,10
0.7940251572327044,0.7209039548022599,0.24869029275808935,0.6956659782959704,0.7431572244097515,1158,195,121,74,15
0.887665967854647,0.7653958944281525,0.31540058598163806,0.7149866530358534,0.8002444972889897,1159,195,122,73,11
0.8497554157931517,0.7621212121212121,0.2505585323767145,0.6961928363614013,0.7887451109765113,1160,195,128,67,12
0.8478336827393431,0.6625514403292181,0.5326748144427703,0.7860934415441984,0.7021845271461415,1161,195,132,63,9
0.8630328441649195,0.7354166666666666,0.3515279114533205,0.7259046779732666,0.770395663933871,1162,195,116,79,15
0.8721174004192873,0.7125,0.4289436619718311,0.750461261401084,0.752330724759067,1163,195,123,72,12
0.929769392033543,0.7014428412874584,0.5312769010043042,0.7855907731641062,0.7503981604990329,1164,195,125,70,17
0.806429070580014,0.7994987468671679,0.02261640418034831,0.6373041786314292,0.8020123463185487,1165,195,124,71,14
0.8148148148148149,0.75,0.20588235294117663,0.6838085539714868,0.7704938900203666,1166,195,125,70,12
0.8686233403214536,0.7748538011695907,0.2543776502868546,0.6972723441935545,0.8032404339430849,1167,195,126,69,12
0.7241439552760307,0.8647798742138364,0.0,0.632,0.8130258560447239,1168,195,130,65,12
0.8095737246680643,0.7904761904761906,0.061689777491131734,0.646680843829819,0.7972237151417946,1169,195,124,71,15
0.8750873515024458,0.7200520833333333,0.4133311015370285,0.7453760549540871,0.7595277749358037,1170,195,119,76,12
0.8539482879105521,0.7189542483660131,0.38139480866384073,0.735185736588603,0.7547025955129292,1171,195,132,63,12
0.8284416491963662,0.7794486215538847,0.14916813309870425,0.6687079703873742,0.7956796211184299,1172,195,124,71,14
0.8317610062893082,0.7870967741935483,0.13462773276257478,0.6649432891349493,0.8020618248928668,1173,195,123,72,10
0.8382250174703005,0.7521367521367522,0.25452956134774296,0.6973153524467931,0.7781943483877043,1174,195,128,67,13
0.873340321453529,0.7146892655367232,0.42495023119690994,0.7491539583991595,0.7544862549092475,1175,195,124,71,12
0.8116701607267645,0.8071428571428572,0.014525944907110625,0.6353965425429825,0.8087935276825073,1176,195,124,71,15
0.8708944793850454,0.6958874458874459,0.4718512763731793,0.7648010202235488,0.7370489216197845,1177,195,115,80,14
0.8424178895877009,0.7904761904761906,0.15169096209912517,0.6693655046413656,0.8076499079499948,1178,195,124,71,15
0.8602375960866527,0.7076023391812866,0.423707182602481,0.7487479588257352,0.745952259033918,1179,195,126,69,12
0.776554856743536,0.8080357142857142,0.0,0.632,0.7964507587101926,1180,195,127,68,12
0.8254716981132075,0.8445839874411303,0.0,0.632,0.8375506649684548,1181,195,133,62,13
0.8724668064290706,0.7142857142857143,0.4246850710265344,0.7490673159028992,0.7539785203106575,1182,195,124,71,15
0.8829489867225717,0.7559139784946237,0.3317282787850247,0.7198800861419549,0.7914990140563926,1183,195,118,77,15
0.824074074074074,0.7669491525423728,0.17627118644067782,0.6758402691181161,0.7854667517327378,1184,195,124,71,12
0.8350803633822501,0.7181122448979592,0.3490748228384156,0.7251527900752829,0.7502606059135103,1185,195,125,70,14
0.8259958071278826,0.8095238095238095,0.05052824988516293,0.6439743133694044,0.8153882637809772,1186,195,124,71,14
0.8076519916142557,0.715625,0.2991269165247019,0.7101751623997529,0.7422967078994409,1187,195,121,74,10
0.8775331935709294,0.7666666666666667,0.29366034243405814,0.7085734065928592,0.798976120925257,1188,195,122,73,15
0.7952480782669462,0.8707070707070708,0.0,0.632,0.8429381614891049,1189,195,131,64,9
0.8347309573724667,0.7506493506493507,0.2511916058888916,0.6963715490764921,0.77617891864985,1190,195,126,69,14
0.8701956673654787,0.7665816326530612,0.279889917269409,0.7045703905860283,0.7971922864579564,1191,195,125,70,14
0.8181341719077568,0.8126436781609195,0.017258421859910323,0.6360395503073957,0.8146420007340529,1192,195,122,73,15
0.8717679944095038,0.701639344262295,0.4576204856403305,0.7599847250572559,0.7424728190030152,1193,195,124,71,10
0.8142907058001397,0.7672413793103449,0.14970002491805776,0.6688464918295098,0.7828219288344992,1194,195,123,72,14
0.8878406708595388,0.7321428571428572,0.4014478764478763,0.7415514920004421,0.7723827247967266,1195,195,123,72,16
0.83298392732355,0.7237076648841355,0.32817278394711874,0.7188088028297194,0.7544351879417682,1196,195,133,62,11
0.8602375960866526,0.7931034482758621,0.18636074785109846,0.6785344017043069,0.8146847672679294,1197,195,124,71,13
0.8460866526904263,0.7988505747126436,0.13648627478285094,0.6654221231214003,0.8146547213945221,1198,195,128,67,9
0.8080013976240392,0.7960927960927962,0.03866411523813687,0.6411221386522097,0.8003665295419717,1199,195,119,76,13
0.8593640810621943,0.6939890710382514,0.4601879228862661,0.7608491633730405,0.7335386430426691,1200,195,122,73,12
0.8144654088050315,0.8212121212121213,0.0,0.632,0.8187293310463122,1201,195,128,67,12
0.8930817610062893,0.661764705882353,0.5884705882352939,0.8066957549663145,0.706479274586501,1202,195,128,67,16
0.8934311670160726,0.7296918767507002,0.4161828141558577,0.746299742794952,0.7712325768055972,1203,195,130,65,14
0.8247728860936409,0.7916666666666667,0.10193652501344799,0.6566320006438402,0.8030342829975529,1204,195,121,74,14
0.8532494758909853,0.7756613756613757,0.2196410908577079,0.6875752807756172,0.7999018160907647,1205,195,117,78,15
0.8244234800838575,0.8043478260869565,0.0618810142586219,0.6467274145980189,0.8114400042780774,1206,195,136,59,13
0.7498252969951084,0.9178617992177314,0.0,0.632,0.8560243663998062,1207,195,123,72,13
0.8349056603773586,0.7680097680097681,0.19974548143562237,0.6821417407954906,0.7892731799056626,1208,195,119,76,13
0.7966457023060797,0.8797653958944281,0.0,0.632,0.8491773486539159,1209,195,122,73,11
0.8563941299790356,0.7847953216374269,0.20089783281733736,0.6824541067866701,0.8075312291852731,1210,195,123,72,15
0.8301886792452831,0.7766393442622951,0.16217798594847785,0.672112692893932,0.7941974915071878,1211,195,118,77,16
0.8280922431865828,0.7311320754716981,0.2955271565495208,0.7091195870375682,0.7593358890975104,1212,195,134,61,8
0.8399720475192174,0.6782051282051282,0.4758241758241758,0.7661565350839799,0.716033265126325,1213,195,122,73,13
0.8825995807127882,0.7205882352941178,0.42344883158742913,0.7486636324760216,0.761307578349319,1214,195,114,81,17
0.8100978336827394,0.8723076923076922,0.0,0.632,0.8494144643337096,1215,195,120,75,10
0.8986722571628232,0.693939393939394,0.5135367699784876,0.7792670875345591,0.7391306751160902,1216,195,128,67,12
0.8777078965758212,0.7440476190476191,0.35387207611999477,0.726624638309174,0.7805870457605875,1217,195,127,68,12
0.796470999301188,0.7763636363636364,0.06782236031499453,0.6481776245964881,0.7834378565554263,1218,195,130,65,10
0.8656533892382949,0.7582417582417582,0.29375259236702156,0.7086003767220846,0.7895414670498154,1219,195,126,69,13
0.8226764500349406,0.8041871921182266,0.0572996818166057,0.645613590825731,0.8107395338396278,1220,195,123,72,14
0.8413696715583507,0.7539184952978056,0.2561773454019244,0.69778220544603,0.780347796918418,1221,195,126,69,11
0.7971698113207547,0.8273809523809523,0.0,0.632,0.8162632524707996,1222,195,121,74,14
0.8805031446540881,0.7333333333333334,0.3867768595041321,0.7368834893079046,0.7720561405672643,1223,195,124,71,15
0.8513277428371768,0.7222222222222222,0.3674788662357037,0.7308320414387641,0.756973291645135,1224,195,132,63,9
0.7950733752620545,0.7744252873563218,0.06997611318674597,0.6487049368310936,0.7816788587014833,1225,195,125,70,12
0.8352550663871419,0.7610169491525424,0.2214377191510409,0.6880702087304337,0.7841740295657766,1226,195,126,69,10
0.8120195667365478,0.7865497076023392,0.08162904461601915,0.6515729170970729,0.79542409632242,1227,195,126,69,12
0.8156883298392732,0.8067796610169491,0.028219823098496508,0.6386321275242605,0.8099989677158633,1228,195,121,74,15
0.8221523410202656,0.850765306122449,0.0,0.632,0.8402357349648455,1229,195,125,70,14
0.8066037735849056,0.8166666666666667,0.0,0.632,0.8129635220125786,1230,195,126,69,9
0.8382250174703005,0.7589285714285714,0.23444878984651732,0.6916758218595966,0.7833775829838423,1231,195,129,66,10
0.856219426974144,0.7130124777183601,0.4020189198333041,0.7417343818359144,0.749997908993298,1232,195,133,62,11
0.8593640810621943,0.6879310344827586,0.4770455802725765,0.7665742326696993,0.7279479249263345,1233,195,127,68,10
0.8488819007686933,0.691833590138675,0.4501474862524911,0.7574797605096444,0.7299209840442228,1234,195,125,70,11
0.7950733752620546,0.8476190476190476,0.0,0.632,0.8282822401916742,1235,195,121,74,14
0.90041928721174,0.645320197044335,0.637079926753153,0.8255453115550099,0.6898234293420901,1236,195,123,72,14
0.8034591194968554,0.7992610837438424,0.01383394165241599,0.6352339062765845,0.8007923848467802,1237,195,123,72,14
0.7989168413696716,0.7466793168880456,0.174756043327193,0.6754375394205979,0.7636336563683789,1238,195,116,79,17
0.8191823899371069,0.8114406779661016,0.024254821741671654,0.6376918939829973,0.8142455629676457,1239,195,120,75,16
0.8593640810621943,0.6573426573426574,0.5621636506420171,0.7968491409224707,0.6983834831233469,1240,195,132,63,11
0.8488819007686932,0.7196969696969697,0.37028269677243125,0.7317050854846986,0.7543566297355229,1241,195,128,67,12
0.8841719077568134,0.7455357142857143,0.36087020074059634,0.7287824843660174,0.7831362782558979,1242,195,127,68,12
0.8139412997903563,0.8881720430107527,0.0,0.632,0.8608551295056468,1243,195,118,77,15
0.8331586303284416,0.8237179487179487,0.028336896454358468,0.6386599316497965,0.8271292452563567,1244,195,131,64,12
0.8495807127882601,0.7670454545454546,0.23609786016082884,0.6921355103610223,0.7924551297015971,1245,195,120,75,11
0.8052061495457721,0.762987012987013,0.138329901352225,0.6658977961335321,0.7770925195566338,1246,195,128,67,11
0.8242487770789657,0.8225806451612903,0.005144605116796494,0.6331987812298702,0.823192517981763,1247,195,123,72,10
0.815863032844165,0.7206611570247934,0.3014023988883201,0.7108440359419569,0.7481893472074779,1248,195,129,66,11
0.7790006988120195,0.7920454545454545,0.0,0.632,0.7872449844355505,1249,195,124,71,16
0.8200559049615653,0.8249336870026525,0.0,0.632,0.8231386632115324,1250,195,124,71,13
0.9035639412997905,0.6623563218390804,0.5976936856247203,0.8102057997226856,0.7081361290754207,1251,195,125,70,12
0.8198812019566737,0.8542372881355932,0.0,0.632,0.8415942484217508,1252,195,126,69,10
0.8242487770789657,0.6741803278688524,0.46281885952515556,0.761737023927348,0.7099360831922616,1253,195,118,77,16
0.7658979734451432,0.8761755485893417,0.0,0.632,0.8355934009362767,1254,195,126,69,11
0.8282669461914745,0.7729779411764706,0.16842696365400867,0.6737604276881957,0.7910154025261107,1255,195,111,84,16
0.8480083857442349,0.7962264150943396,0.14879518072289194,0.6686108760158664,0.8133863969861805,1256,195,127,68,15
0.7720125786163522,0.8641025641025641,0.0,0.632,0.8302134494436382,1257,195,122,73,13
0.8717679944095038,0.7809330628803244,0.2443323064252928,0.6944400864639712,0.8086885767044315,1258,195,120,75,17
0.8214535290006988,0.7718579234972678,0.1542854597291517,0.670043068238304,0.7882223373180434,1259,195,122,73,12
0.8946540880503145,0.6452020202020202,0.6320777496076301,0.8235650223650858,0.6892140902138171,1260,195,117,78,12
0.836827393431167,0.7518518518518518,0.25228215767634865,0.6966796203189379,0.7776266653872935,1261,195,126,69,15
0.8172606568832984,0.6512667660208644,0.5232098189959098,0.782702486468379,0.6873368257667106,1262,195,123,72,11
0.8106219426974144,0.8714285714285714,0.0,0.632,0.8490517320555057,1263,195,121,74,14
0.8361285814116003,0.6939102564102564,0.42310690868383183,0.7485520572748313,0.7296707616496638,1264,195,131,64,12
0.8328092243186582,0.7303030303030303,0.3080028632784536,0.712791376879681,0.7597436931475632,1265,195,124,71,11
0.8107966457023061,0.8050847457627118,0.018378254780347294,0.6363034460404112,0.8071621440873042,1266,195,122,73,14
0.787037037037037,0.8013986013986013,0.0,0.632,0.7961135457135456,1267,195,127,68,13
